datetime,ghi,counts,SZA,TOA,cams,lsasaf
2018-11-12 17:30:00,1036.7206040992448,15.0,21.81041036700171,1291.3005304693536,834.8456,1067.6
2018-09-13 18:45:00,818.0510607695073,15.0,45.86972109611175,938.246282156222,784.592,813.7
2018-10-31 18:00:00,590.6148867313915,15.0,29.973887151518948,1198.3268602684316,787.1768,1016.4
2018-09-03 14:15:00,878.029485796476,15.0,41.90330048782101,997.587921980611,890.3908,849.60004
2018-10-01 21:00:00,273.41244156778134,15.0,74.00557161846353,375.0684770308389,286.2844,290.9
2018-09-10 16:45:00,998.2020855807262,15.0,28.50932177428653,1182.1649426156478,985.4196,982.60004
2018-10-19 20:45:00,270.5142035239122,15.0,69.15695670842607,489.1944819867748,28.6156,99.700005
2018-12-21 21:30:00,195.69938870909743,15.0,72.11304408309915,431.60819111659765,26.8548,73.3
2018-08-21 19:15:00,589.7159295217548,15.0,55.329730401079495,757.7207911011184,547.7128,630.10004
2018-08-30 18:00:00,888.8888888888888,15.0,40.45097202995692,1017.9051763805144,882.4808,874.3
2018-11-10 15:30:00,1195.1096727795757,15.0,8.562646561223431,1374.198214843985,1182.932,1162.4
2018-11-25 14:45:00,1136.2819129809425,15.0,18.021189152444222,1328.999930500602,1130.3836,1099.7001
2018-10-26 16:15:00,1106.3790003595827,15.0,10.651641009601644,1356.1358360381794,1142.5744,1159.6
2018-09-18 15:30:00,1086.1560589715928,15.0,26.103474806633123,1213.3980210143548,1103.8256,1065.8
2018-11-26 17:00:00,1074.297015462064,15.0,13.438203713722666,1359.7290705465164,976.7696,1143.9
2018-11-24 11:45:00,473.6497662711255,15.0,59.413626794156826,710.899206701841,395.4476,535.0
2018-11-22 20:15:00,584.03451995685,15.0,58.78717097010648,723.519070599573,578.4184,577.2
