datetime,ghi,cams,lsasaf,pred_XGB_cams,pred_XGB_lsasaf
2018-04-02 13:45:00,187.52066666666667,235.7132,312.6,248.5451784319506,219.50614644952873
2018-04-02 14:00:00,197.618,249.02,282.1,269.19508038475396,193.61021099998834
2018-04-02 14:15:00,195.27666666666667,248.2528,323.0,255.14172484199344,244.89074827949344
2018-04-02 14:30:00,203.7433333333333,276.1,345.80002,289.65029640497266,238.08791847528516
2018-04-02 14:45:00,295.161,373.5932,329.7,383.8326382163043,198.46697659521055
2018-04-02 15:00:00,311.23466666666667,440.692,383.6,430.5199346533416,238.03897762209158
2018-04-02 15:15:00,419.1273333333333,513.99,447.0,518.6570251564075,364.54041749039186
2018-04-02 15:30:00,609.088,590.8224,486.9,615.928804179071,398.17230393493037
2018-04-02 15:45:00,576.794,683.3768,593.4,721.8555676279807,519.1844860850119
2018-04-02 16:00:00,900.1753333333332,717.056,659.7,743.9934377895788,610.2093954311804
2018-04-02 16:15:00,791.539,699.0808,732.60004,726.1170441935839,686.1931855510057
2018-04-02 16:30:00,733.8353333333333,762.5344,704.0,805.7442404337387,656.9717947550278
2018-04-02 16:45:00,946.8213333333332,785.6468,774.7,793.1413639999641,725.3789891220345
2018-04-02 17:00:00,735.9946666666667,803.3308,788.0,787.3333425993414,742.0816030973883
2018-04-02 17:15:00,1037.338,766.1644,874.60004,767.0115649989793,841.4436881831834
2018-04-02 17:30:00,965.5953333333332,870.9852,854.60004,832.1130330195302,820.316070639121
2018-04-02 17:45:00,749.6043333333333,851.4968,714.60004,813.9742690814047,659.0846502078085
2018-04-02 18:00:00,307.1846666666667,803.2692,687.10004,763.9802023123908,633.951478595655
2018-04-02 18:15:00,829.4126666666667,723.0148,774.2,717.9234106323822,730.9753687164887
2018-04-02 18:30:00,774.1560000000001,676.5212,737.60004,680.0585902603457,693.1105483444521
2018-04-02 18:45:00,731.744,629.4232,697.10004,643.5088712899659,653.8053905694459
2018-04-02 19:00:00,674.7860000000001,577.5036,653.2,599.6507245922487,600.7586671734255
2018-04-02 19:15:00,622.4776666666668,526.706,606.2,498.3591399619928,550.281528038775
2018-04-02 19:30:00,572.4993333333333,486.2888,556.2,499.4124616380833,499.31438958608135
2018-04-02 19:45:00,515.5773333333333,431.6008,503.30002,445.9789102753934,445.88083822339144
2018-04-02 20:00:00,458.1693333333333,368.8156,448.1,391.62140779714923,390.391402532867
2018-04-02 20:15:00,396.4653333333333,306.3152,390.9,297.0508327226681,333.3197135667843
2018-04-02 20:30:00,335.39300000000003,248.926,332.30002,238.9575220687733,275.2264029128895
2018-04-02 20:45:00,276.45133333333337,192.51,272.80002,171.02300632588026,216.8015955745375
2018-04-02 21:00:00,212.98066666666668,143.8056,222.2,149.20019246293643,171.15483666612246
2018-04-02 21:15:00,157.968,103.0928,163.40001,98.0302271571178,109.88100955152699
2018-04-03 11:15:00,64.712,13.9948,102.6,35.64854431523857,76.00835800542411
2018-04-03 11:30:00,81.541,29.3112,118.200005,73.47192056603132,53.74795206017194
2018-04-03 11:45:00,96.84733333333334,79.1392,155.8,110.93771838913543,110.24123096237761
2018-04-03 12:00:00,127.89266666666668,146.7212,233.7,189.48441320597067,169.7604447001113
2018-04-03 12:15:00,178.804,239.8552,278.4,265.52116675072733,233.21788305932108
2018-04-03 12:30:00,309.246,306.4316,342.2,322.37000589139296,284.5097306228383
2018-04-03 12:45:00,488.3733333333333,349.9436,439.5,377.61084287820677,402.1426345652185
2018-04-03 13:00:00,524.764,383.0476,534.3,414.61301952812596,504.16593319389744
2018-04-03 13:15:00,614.1033333333332,437.3448,597.0,465.2893644886784,558.2838198262028
2018-04-03 13:30:00,674.2383333333333,509.5744,633.9,529.2807658340812,602.673370661962
2018-04-03 13:45:00,572.4366666666666,568.1052,669.7,573.9476753298092,630.4519477907467
2018-04-03 14:00:00,669.0933333333334,626.5672,674.60004,621.3065122058422,639.6981213977367
2018-04-03 14:15:00,538.3046666666667,665.1984,781.60004,658.8243155844374,728.3171038992567
2018-04-03 14:30:00,902.7886666666668,742.3048,815.5,755.0650500719138,761.9107760850974
2018-04-03 14:45:00,894.2666666666667,851.648,845.2,811.7985007575295,791.3849770835183
2018-04-03 15:00:00,651.866,880.2264,871.4,839.7848763964531,821.8368335268852
2018-04-03 15:15:00,983.728,899.0868,892.60004,860.5418843982385,842.5938415286706
2018-04-03 15:30:00,901.7613333333334,904.7536,909.4,866.5386456450483,858.8058989247343
2018-04-03 15:45:00,834.2139999999999,901.182,921.60004,856.5047245661317,870.3835611979066
2018-04-03 16:00:00,768.1553333333334,909.428,850.9,863.3845016486508,806.0863735205991
2018-04-03 16:15:00,986.4753333333334,919.6576,883.9,870.3178804554339,842.468129936635
2018-04-03 16:30:00,888.3593333333333,933.1876,930.5,894.7528441406257,873.913790986634
2018-04-03 16:45:00,443.933,926.476,924.10004,887.4170315185156,864.7507049956885
2018-04-03 17:00:00,721.288,914.3816,913.2,875.388337741666,852.7220112188388
2018-04-03 17:15:00,980.7766666666666,897.6924,897.60004,858.7327584276208,836.0664319047936
2018-04-03 17:30:00,829.2973333333334,876.494,877.60004,837.5422501948249,814.8759236719977
2018-04-03 17:45:00,906.064,850.894,853.2,811.9348315607299,789.2685050379027
2018-04-03 18:00:00,896.69,820.894,824.8,782.0547722216099,774.4250291223973
2018-04-03 18:15:00,817.3539999999999,786.642,792.0,748.0729258402029,740.4431827409902
2018-04-03 18:30:00,769.6273333333334,748.4424,755.3,710.1872881093418,702.5575450101292
2018-04-03 18:45:00,717.5893333333333,706.494,714.9,660.3889336992502,660.9941589642763
2018-04-03 19:00:00,671.4580000000001,661.0184,671.0,620.8383849435854,623.1559193903017
2018-04-03 19:15:00,623.4680000000001,597.4288,623.7,548.47992580806,575.035360988724
2018-04-03 19:30:00,575.4786666666666,509.01,573.4,487.7143751761603,528.7273842475104
2018-04-03 19:45:00,523.1566666666666,446.5268,520.5,436.1385545442351,475.34538647630296
2018-04-03 20:00:00,466.08866666666665,406.0952,465.2,388.099397098263,419.9274753682215
2018-04-03 20:15:00,406.0286666666667,388.6852,407.9,348.59317372911914,362.95108519667133
2018-04-03 20:30:00,344.4293333333334,302.4332,349.2,271.5757752944502,304.98273387446727
2018-04-03 20:45:00,285.5933333333333,176.51,289.30002,150.80937265065103,234.94986270573526
2018-04-03 21:00:00,224.41066666666663,110.6412,221.7,92.23819625168048,162.27809226303302
2018-04-03 21:15:00,166.54,77.356,162.7,100.31946004066182,111.29864419135762
2018-04-04 11:45:00,273.4306666666667,218.7388,267.80002,211.17774123733093,224.22969932143738
2018-04-04 12:00:00,331.872,290.5808,319.6,270.08256113000544,282.33510171838435
2018-04-04 12:15:00,388.916,376.0572,379.2,330.26481140834085,340.07943238002053
2018-04-04 12:30:00,446.342,411.4952,437.6,391.1026620267177,396.7758664487148
2018-04-04 12:45:00,503.9053333333333,506.8456,494.2,457.83311753865394,451.86661248799476
2018-04-04 13:00:00,557.6906666666667,563.186,548.3,524.0930002275702,504.88065224325624
2018-04-04 13:15:00,608.45,614.7732,600.0,574.6223085234881,555.4099605391741
2018-04-04 13:30:00,656.3733333333333,663.2636,648.4,625.107718240735,605.3450772876711
2018-04-04 13:45:00,699.2583333333333,708.3792,693.7,669.6306875572949,641.811403118208
2018-04-04 14:00:00,740.4213333333333,749.8744,735.60004,710.7073819601236,682.8880975210367
2018-04-04 14:15:00,779.2406666666667,787.5308,773.7,748.0856122568294,720.2663278177425
2018-04-04 14:30:00,815.8753333333333,821.1556,808.0,781.5425594195373,751.3853271349914
2018-04-04 14:45:00,844.85,850.578,838.10004,810.8833815880804,780.7261493035345
2018-04-04 15:00:00,869.4813333333333,875.5388,864.9,835.9403366190113,809.1877197366871
2018-04-04 15:15:00,891.768,895.9108,886.2,856.5722411427462,833.3588069233858
2018-04-04 15:30:00,908.978,911.7036,903.10004,872.6641478568516,849.4507136374913
2018-04-04 15:45:00,920.5366666666666,922.8396,915.5,884.1271617434282,866.1791188738604
2018-04-04 16:00:00,927.016,929.2636,923.2,890.8983417982621,872.9502989286942
2018-04-04 16:15:00,932.2533333333334,930.9436,926.10004,884.7056844402715,874.9926099349424
2018-04-04 16:30:00,928.6186666666669,927.872,924.3,887.4430342227727,872.2949018985539
2018-04-04 16:45:00,923.1086666666667,920.0644,917.8,880.0200372767467,861.9808946681042
2018-04-04 17:00:00,914.1293333333334,907.56,906.7,867.9123685194827,849.8732259108401
2018-04-04 17:15:00,896.9493333333334,890.4216,890.8,851.1865554701466,831.3201394926685
2018-04-04 17:30:00,877.134,868.736,870.4,829.9350896254454,810.0686736479673
2018-04-04 17:45:00,849.8113333333333,842.6112,845.5,804.2765341018321,784.4101181243541
2018-04-04 18:00:00,822.818,812.1904,816.4,774.3557229679069,754.4893069904289
2018-04-04 18:15:00,787.3213333333333,777.6328,783.4,740.3441086989295,720.4776927214515
2018-04-04 18:30:00,747.778,739.1068,746.4,702.4403415269069,682.5739255494288
2018-04-04 18:45:00,709.814,696.8144,705.60004,633.9339470835511,645.0400404902283
2018-04-04 19:00:00,661.7346666666667,650.9824,661.3,608.4777176884055,611.0632707384467
2018-04-04 19:15:00,612.5146666666666,601.8656,613.8,560.378992827507,562.9645458775482
2018-04-04 19:30:00,560.3846666666667,549.7532,563.10004,509.4835719305136,512.0691249805548
2018-04-04 19:45:00,504.3246666666666,494.9736,509.80002,456.1566980466673,458.7422510967085
2018-04-04 20:00:00,445.48333333333335,437.9036,454.2,402.3775647625958,403.39966395950665
2018-04-04 20:15:00,385.4706666666667,378.984,396.6,324.195106534373,346.5226712507121
2018-04-04 20:30:00,330.2923333333334,318.7444,337.5,269.27574606462025,273.64723082109
2018-04-04 20:45:00,271.266,257.854,277.5,211.18477609287697,215.5562608493467
2018-04-04 21:00:00,210.6773333333333,197.896,214.7,157.85772880934954,162.86667999648333
2018-04-04 21:15:00,151.26666666666668,139.9956,156.0,76.00544905331168,102.22358679440055
2018-04-05 11:15:00,54.70666666666667,69.388,115.0,61.462868701052585,76.431782733035
2018-04-05 11:30:00,121.258,130.4092,150.8,120.45602436313112,112.56752414950807
2018-04-05 11:45:00,265.815,164.1704,218.1,151.5689311777215,194.40659673558284
2018-04-05 12:00:00,139.57999999999998,152.4312,324.0,187.20846044249168,280.2029157800161
2018-04-05 12:15:00,157.67000000000002,178.9528,335.30002,221.3316536723496,304.91322334398046
2018-04-05 12:30:00,210.736,270.6644,324.9,301.3357178501539,278.3844696812086
2018-04-05 12:45:00,259.22,353.834,393.2,372.4345107726074,334.5742355040527
2018-04-05 13:00:00,318.44066666666663,474.8492,446.4,484.24186123416894,387.4378680090713
2018-04-05 13:15:00,698.4603333333333,610.4692,525.4,571.7251591614903,485.4000620774449
2018-04-05 13:30:00,649.9126666666667,661.8424,632.9,622.0634400438867,600.0511815142236
2018-04-05 13:45:00,686.106,705.9412,694.60004,666.4411524196028,636.2839201350569
2018-04-05 14:00:00,727.232,746.4936,736.10004,707.3747927786505,680.6221758963263
2018-04-05 14:15:00,668.6593333333333,783.28,773.9,744.6125821806866,717.8599652983623
2018-04-05 14:30:00,843.2386666666666,816.1056,768.60004,777.9321657006834,721.5421319787596
2018-04-05 14:45:00,832.7099999999999,844.7968,805.10004,798.9042334384465,764.7970692343258
2018-04-05 15:00:00,855.8346666666667,869.2944,861.3,829.2665617270873,805.3138553901122
2018-04-05 15:15:00,887.366,889.4728,882.3,849.773421481862,829.3598978078508
2018-04-05 15:30:00,920.5013333333334,905.1392,872.60004,865.745468986166,843.0915793300991
2018-04-05 15:45:00,896.3546666666666,916.2144,911.2,877.0943573516449,861.9462250274262
2018-04-05 16:00:00,842.5433333333333,922.6428,918.8,883.7576923457021,868.6095600214834
2018-04-05 16:15:00,871.2473333333334,924.3912,921.7,885.6989816432665,870.5508493190478
2018-04-05 16:30:00,945.1073333333334,921.4508,919.9,882.9076128605676,867.7594805363489
2018-04-05 16:45:00,816.412,913.8364,913.4,875.3988482005112,857.3597055918686
2018-04-05 17:00:00,711.3213333333333,901.5856,902.5,863.2138322987024,843.3474163212244
2018-04-05 17:15:00,944.206,884.7604,868.4,846.4196181935928,827.2072702092788
2018-04-05 17:30:00,893.4240000000001,863.4456,867.10004,825.1092252926193,805.2428093151412
2018-04-05 17:45:00,906.0606666666666,837.7488,842.7,799.4017539062497,779.5353379287717
2018-04-05 18:00:00,685.0393333333334,807.7044,813.8,769.4425948364253,724.6728718978877
2018-04-05 18:15:00,862.4686666666668,773.48,759.7,735.403791784923,716.191443800609
2018-04-05 18:30:00,825.3693333333334,702.4324,707.0,671.0202096897543,675.6044811207236
2018-04-05 18:45:00,797.9013333333334,616.398,632.4,618.2918005228343,608.8440199137034
2018-04-05 19:00:00,644.029,644.9532,570.60004,603.5297497639781,524.6200382838374
2018-04-05 19:15:00,220.09133333333327,599.7776,568.7,562.8714692793865,540.2175796233196
2018-04-05 19:30:00,482.61066666666665,518.328,558.4,485.5525517164609,507.18715187896703
2018-04-05 19:45:00,500.97,426.0624,509.4,426.48449717015217,461.0663376852889
2018-04-05 20:00:00,489.17266666666666,435.2516,454.1,396.0699386169469,405.80285866756793
2018-04-05 20:15:00,393.0326666666666,379.93,396.80002,339.2964130440902,349.0293330947112
2018-04-05 20:30:00,329.16366666666664,320.3896,337.9,281.59154382940864,284.17709687944983
2018-04-05 20:45:00,246.544,197.7448,278.0,198.826395308135,226.2608688226919
2018-04-05 21:00:00,174.56533333333334,25.7784,216.8,61.70987744500036,154.0502647893607
2018-04-05 21:15:00,67.63866666666667,13.744,157.7,22.821868460111688,100.82922033541686
2018-04-06 11:15:00,110.746,53.1128,91.6,37.02076117133791,55.41237036323244
2018-04-06 11:30:00,194.65066666666664,75.2988,133.0,86.2394657271719,67.22254373010159
2018-04-06 11:45:00,175.64866666666666,106.0696,176.7,148.80756547522267,118.0711229093047
2018-04-06 12:00:00,246.3453333333333,162.3572,185.5,206.57943801239475,138.11735610321506
2018-04-06 12:15:00,243.04066666666665,216.9628,271.9,242.4879731283346,218.0200013265768
2018-04-06 12:30:00,308.04766666666666,253.152,316.2,296.89656532233323,260.8935593408879
2018-04-06 12:45:00,281.9526666666667,285.4612,366.4,335.3550096574436,310.97392140060765
2018-04-06 13:00:00,314.39666666666665,337.6128,389.80002,395.2153594906605,334.3270996029652
2018-04-06 13:15:00,241.931,403.7608,450.7,434.3434895256114,379.7734669426036
2018-04-06 13:30:00,324.6653333333333,431.4196,470.5,492.83532523293195,422.23005484718976
2018-04-06 13:45:00,563.3836666666666,464.0876,516.2,511.70549270251877,466.4613368187297
2018-04-06 14:00:00,697.9866666666666,518.162,527.8,577.8562450821513,488.46690182043255
2018-04-06 14:15:00,484.459,543.0272,521.2,563.5963969622607,477.65164903745597
2018-04-06 14:30:00,722.6246666666667,504.0092,585.10004,554.5003394747787,527.1224097872787
2018-04-06 14:45:00,471.58433333333335,510.4872,561.9,522.7209582051361,514.0816149434173
2018-04-06 15:00:00,273.03533333333337,661.3244,528.5,690.90315912822,454.8432531223606
2018-04-06 15:15:00,284.86466666666666,811.0308,585.5,813.4824347866388,533.2579245937677
2018-04-06 15:30:00,496.2986666666666,751.382,680.8,765.5528673365163,648.8504442408132
2018-04-06 15:45:00,416.07633333333337,896.486,726.8,848.5968844686053,678.8699404988787
2018-04-06 16:00:00,715.2913333333332,903.0136,745.4,855.1532597778179,695.1433263061382
2018-04-06 16:15:00,569.107,895.8356,900.60004,852.2055654441845,862.0201864158641
2018-04-06 16:30:00,819.5206666666667,907.2256,898.8,863.3514442043615,859.1364793377234
2018-04-06 16:45:00,953.4876666666668,900.308,892.4,864.903896212174,851.5434799786344
2018-04-06 17:00:00,946.3276666666668,882.6244,881.4,834.2573014192543,839.2828541688881
2018-04-06 17:15:00,932.2333333333332,837.5056,865.5,816.7489690270235,822.4221734490205
2018-04-06 17:30:00,901.0363333333332,778.504,788.7,793.0080758504605,748.7526227407193
2018-04-06 17:45:00,911.4393333333334,770.9748,742.0,762.2489378975494,676.4322646187408
2018-04-06 18:00:00,883.1246666666666,774.052,697.9,738.053783312289,636.6232413201016
2018-04-06 18:15:00,859.482,716.8008,697.10004,696.3843852841637,658.9401656949303
2018-04-06 18:30:00,641.9606666666666,688.058,693.0,667.6375863375041,652.9809167208049
2018-04-06 18:45:00,505.135,562.9352,685.5,561.0449631337464,635.8031427983582
2018-04-06 19:00:00,552.3946666666667,512.1792,614.5,450.15955378484546,583.3435251898748
2018-04-06 19:15:00,167.372,450.8548,416.4,461.90555762478016,362.7356662673583
2018-04-06 19:30:00,501.032,271.9304,484.0,316.68524775459787,460.0732520575764
2018-04-06 19:45:00,314.1166666666667,204.9604,376.5,211.08445392978024,320.0292018545849
2018-04-06 20:00:00,99.342,150.632,221.40001,205.27507700793416,186.00644602648885
2018-04-06 20:15:00,111.398,81.274,170.8,122.43191350379817,129.34042180457942
2018-04-06 20:30:00,116.934,28.2104,223.90001,64.86547693671486,163.09551081122657
2018-04-06 20:45:00,206.07666666666668,22.7636,102.5,56.55268632174841,42.53872452975622
2018-04-06 21:00:00,141.27566666666664,18.52,96.3,57.6460511806568,35.946084749992735
2018-04-06 21:15:00,59.00866666666666,12.8568,34.600002,19.09679988309584,-17.682222333701034
2018-04-07 11:15:00,15.397333333333334,24.8576,107.4,31.01042770360138,73.24347137425568
2018-04-07 11:30:00,22.57033333333333,31.678,128.7,68.27569654418528,62.401520518794655
2018-04-07 11:45:00,34.35333333333333,41.5476,154.40001,65.69273503460641,109.1617749515986
2018-04-07 12:00:00,49.32266666666667,67.742,189.3,96.01459113477279,139.26677314160872
2018-04-07 12:15:00,70.52666666666666,80.1912,247.3,120.47602818819081,196.5275418600658
2018-04-07 12:30:00,94.08666666666666,90.9108,249.0,103.56137805512753,217.1538005404791
2018-04-07 12:45:00,104.12066666666666,124.092,257.30002,146.61576950984738,217.45364487605832
2018-04-07 13:00:00,129.40866666666665,165.9884,278.4,201.13648001639086,229.29858939139086
2018-04-07 13:15:00,202.8573333333333,197.2092,343.1,191.06219282224822,279.37682905271697
2018-04-07 13:30:00,275.238,228.23,366.5,222.11057830722473,306.2011239615216
2018-04-07 13:45:00,222.4826666666667,254.3916,356.6,246.9073209164311,290.1050748226811
2018-04-07 14:00:00,254.68666666666667,277.9312,363.30002,286.0095507015362,285.5135790218487
2018-04-07 14:15:00,218.86,315.0948,361.1,328.39486227183625,273.20632467418
2018-04-07 14:30:00,258.68466666666666,347.1192,373.30002,356.0079718534456,334.87134465618
2018-04-07 14:45:00,256.254,356.972,398.30002,372.1826718336556,291.46450166764
2018-04-07 15:00:00,313.6166666666667,380.2052,431.5,389.785721087894,377.200760150394
2018-04-07 15:15:00,356.4763333333333,400.8712,449.5,410.0432414555495,361.85287280320574
2018-04-07 15:30:00,346.20866666666666,432.2012,426.0,445.60604813328587,322.26180985203587
2018-04-07 15:45:00,332.9533333333333,479.6536,417.2,477.5584837042086,260.18174420225546
2018-04-07 16:00:00,330.78799999999995,568.2328,445.9,597.1545758015845,367.74493835041267
2018-04-07 16:15:00,246.17466666666667,740.2008,504.6,764.5366703276616,415.1638065581303
2018-04-07 16:30:00,436.164,848.952,590.8,841.5045641789465,511.7405337224035
2018-04-07 16:45:00,799.8453333333333,781.9332,720.4,776.1869701438596,672.1284374290159
2018-04-07 17:00:00,808.4733333333334,855.108,723.3,827.2944566300914,669.5110551408336
2018-04-07 17:15:00,686.2099999999999,792.226,720.2,799.7309977652226,661.6582820059452
2018-04-07 17:30:00,460.40866666666665,746.3456,728.10004,731.2120214612361,669.4579626233455
2018-04-07 17:45:00,630.0046666666666,673.8844,749.2,693.5671886191221,703.2885860190245
2018-04-07 18:00:00,702.202,686.0136,631.60004,669.6790240964068,575.3375018796099
2018-04-07 18:15:00,687.5953333333333,621.7816,667.9,629.4536544108867,607.4191695476054
2018-04-07 18:30:00,601.7166666666667,509.6704,642.9,551.8894694772823,601.2335933176143
2018-04-07 18:45:00,618.3773333333334,477.9496,461.5,509.61405976349795,401.61816437775576
2018-04-07 19:00:00,678.063,364.8368,510.9,410.59621588833943,450.8670593941988
2018-04-07 19:15:00,422.182,308.9336,550.10004,336.00544980030986,517.9826894090745
2018-04-07 19:30:00,356.71200000000005,206.7712,425.7,224.4304319266936,368.3698697929045
2018-04-07 19:45:00,280.73400000000004,70.3676,296.6,84.4202214014656,254.39951522470778
2018-04-07 20:00:00,262.776,43.6436,208.1,79.39485404220017,149.67074820723923
2018-04-07 20:15:00,214.74733333333333,51.0188,189.40001,78.10704704699128,143.5231389659366
2018-04-07 20:30:00,237.50066666666663,27.2048,184.6,60.40694291788452,129.87856157022827
2018-04-07 20:45:00,112.138,22.9384,96.200005,49.68792656906254,38.26515130050785
2018-04-07 21:00:00,94.032,18.192,99.6,53.61920852003607,37.93103713331732
2018-04-07 21:15:00,89.26466666666667,12.4832,83.9,17.1438982079286,62.7729379723329
2018-04-08 11:15:00,35.169999999999995,15.5932,80.1,27.684729328727485,37.40612672862983
2018-04-08 11:30:00,37.775333333333336,32.2756,99.1,66.46471328264948,45.845999903743234
2018-04-08 11:45:00,59.39433333333333,54.1104,168.3,112.15452129000599,101.60732585543568
2018-04-08 12:00:00,85.15866666666668,84.0048,177.0,125.0913384235946,117.76623466382898
2018-04-08 12:15:00,97.888,111.0372,212.8,159.57993150661252,145.99837327907346
2018-04-08 12:30:00,133.76333333333335,155.7476,242.1,186.44328844995414,193.3517967507354
2018-04-08 12:45:00,139.44799999999998,194.7776,280.9,243.57678244215776,247.82170126539995
2018-04-08 13:00:00,133.89666666666668,210.12,320.0,235.1263558250011,273.5091683250011
2018-04-08 13:15:00,149.924,253.9884,324.9,285.05137361867673,276.412030356958
2018-04-08 13:30:00,187.00866666666667,297.9936,364.1,332.14054579985736,354.47379775298236
2018-04-08 13:45:00,252.98266666666663,361.886,393.0,376.07601989030456,341.43341124772644
2018-04-08 14:00:00,300.102,458.9864,463.0,503.9649453741912,407.9360452277068
2018-04-08 14:15:00,436.4356666666666,548.8308,506.2,607.8747486404362,444.7487720779362
2018-04-08 14:30:00,434.48066666666665,610.9772,581.7,651.932650844892,519.7676880763373
2018-04-08 14:45:00,559.3893333333333,605.7184,644.9,653.3509673887291,598.9793090635338
2018-04-08 15:00:00,547.126,623.8988,630.10004,638.0000624813875,599.3474135556063
2018-04-08 15:15:00,545.2646666666667,729.4252,624.8,741.5697886788249,576.9554850899577
2018-04-08 15:30:00,554.7903333333333,855.282,658.3,826.7674702106584,611.2556293903459
2018-04-08 15:45:00,570.892,860.3016,690.10004,839.3573638690158,651.4939986956759
2018-04-08 16:00:00,961.486,883.9808,744.5,844.1241155078123,686.3407140185545
2018-04-08 16:15:00,913.5493333333332,884.1036,803.0,845.7694761122073,738.3271390760744
2018-04-08 16:30:00,922.2353333333334,859.4168,804.2,844.2844147744481,741.274992472202
2018-04-08 16:45:00,873.7113333333333,800.564,831.7,794.356980249731,805.7268647406978
2018-04-08 17:00:00,900.5413333333333,788.7256,853.4,781.9507652452063,826.3534408738684
2018-04-08 17:15:00,897.3146666666667,838.8808,838.0,805.5554744722631,809.3660175325658
2018-04-08 17:30:00,669.526,814.78,762.0,784.0813980330618,695.4824142684133
2018-04-08 17:45:00,827.3826666666666,799.52,744.9,755.6787937877074,713.191059946765
2018-04-08 18:00:00,780.015,751.5,772.3,728.1822798251918,735.4343645572475
2018-04-08 18:15:00,558.312,668.8908,739.8,647.4065353122453,701.3300983157853
2018-04-08 18:30:00,736.508,611.1724,703.60004,592.6878435742478,663.3818075787644
2018-04-08 18:45:00,667.9746666666667,522.8324,663.8,544.9850294985703,621.8191759982041
2018-04-08 19:00:00,633.8593333333333,381.8472,620.5,421.2372512255721,576.9020556841903
2018-04-08 19:15:00,537.8053333333334,235.3908,567.7,270.2892246055262,528.9230842399256
2018-04-08 19:30:00,482.515,102.7488,440.80002,98.00366775331184,379.34314529237434
2018-04-08 19:45:00,378.8453333333334,36.742,341.7,34.07438697148848,283.9917301111369
2018-04-08 20:00:00,168.528,31.1796,210.2,43.20228618379741,176.6007236837974
2018-04-08 20:15:00,131.202,27.9088,182.90001,55.0643403269317,156.9458558298614
2018-04-08 20:30:00,114.17666666666668,24.6612,145.40001,55.97665486978917,91.38624654459386
2018-04-08 20:45:00,91.16266666666668,21.1108,80.9,47.637543969778136,14.234452539114073
2018-04-08 21:00:00,93.36,16.9336,96.6,49.63196128540267,33.94378989868392
2018-04-08 21:15:00,64.32733333333333,11.4744,93.700005,14.190399904471633,55.74721982024312
2018-05-03 11:30:00,125.854,93.0232,131.0,93.40160133223623,91.48024513106435
2018-05-03 11:45:00,161.30866666666668,139.1724,176.3,145.36246220606,128.87511555689008
2018-05-03 12:00:00,259.0953333333334,186.0008,240.6,208.88020514789167,212.35363196673933
2018-05-03 12:15:00,187.4593333333333,260.6388,302.80002,255.2748696062227,268.32682769032914
2018-05-03 12:30:00,182.984,367.156,355.1,324.2679940437192,320.05302917708104
2018-05-03 12:45:00,289.9026666666667,420.6756,405.9,382.15694313931226,370.359980758903
2018-05-03 13:00:00,384.53333333333336,469.2772,454.4,430.54550441111894,418.7485420307097
2018-05-03 13:15:00,380.7243333333333,494.5072,500.7,457.54646546489107,464.79855019694674
2018-05-03 13:30:00,336.06333333333333,485.9184,544.10004,500.1015140786242,508.14841578150504
2018-05-03 13:45:00,682.5939999999999,547.222,584.60004,535.4309486778961,548.4829067620026
2018-05-03 14:00:00,633.9266666666666,632.7584,621.7,589.7405498446136,585.5255849779754
2018-05-03 14:15:00,671.1513333333334,668.0584,655.4,632.394426124583,619.0340098910434
2018-05-03 14:30:00,702.6966666666667,697.316,685.4,662.1570651403705,648.7966489068309
2018-05-03 14:45:00,708.8413333333334,722.6488,711.4,678.8458345204282,674.63086965379
2018-05-03 15:00:00,669.1473333333332,743.9948,735.9,700.5965971545833,696.3816322879451
2018-05-03 15:15:00,742.0053333333333,761.244,754.0,718.1356057900114,713.9206409233732
2018-05-03 15:30:00,763.3046666666667,774.2336,767.8,731.360763421408,727.1457985547698
2018-05-03 15:45:00,774.494,782.8972,777.5,740.1958282527386,735.9808633861004
2018-05-03 16:00:00,762.7230000000001,787.1896,782.8,732.430190186827,740.3752394727156
2018-05-03 16:15:00,764.34,787.0892,783.7,732.3588092571327,740.3038585430214
2018-05-03 16:30:00,527.5073333333333,735.3692,780.4,722.7151692080737,735.7671272921801
2018-05-03 16:45:00,597.528,598.0452,772.7,633.796472869484,720.9839022975846
2018-05-03 17:00:00,531.7333333333333,540.0536,620.10004,562.7414991697252,573.6172621091783
2018-05-03 17:15:00,304.1413333333333,486.5884,558.60004,515.8657686090138,520.2267762994435
2018-05-03 17:30:00,319.8153333333333,402.4064,501.80002,415.2342601773072,453.6170726773072
2018-05-03 17:45:00,324.9046666666666,344.3,439.2,369.589502274353,380.63268464739986
2018-05-03 18:00:00,181.57,318.1864,371.5,384.50015118893054,341.6066880541649
2018-05-03 18:15:00,166.76733333333334,304.222,348.0,325.76204383498145,294.4459122431846
2018-05-03 18:30:00,191.188,266.49,363.80002,288.61030842280456,320.68347431635925
2018-05-03 18:45:00,207.50866666666667,262.414,362.0,309.0274148884125,313.2723337116547
2018-05-03 19:00:00,179.718,295.0544,332.80002,342.986862552234,306.6153568149293
2018-05-03 19:15:00,466.1633333333333,266.7648,479.9,293.02562644613187,416.5830700649063
2018-05-03 19:30:00,326.23400000000004,227.832,320.80002,273.81000091447163,254.08603240861225
2018-05-03 19:45:00,364.96866666666665,112.9092,259.5,131.97697435635217,194.89852892178186
2018-05-03 20:00:00,118.62533333333334,28.4984,200.2,66.21272399870145,145.7987225338577
2018-05-03 20:15:00,137.63333333333333,22.3284,119.8,65.47425868097554,74.3028872210146
2018-05-03 20:30:00,131.222,18.954,97.1,66.61529165862964,40.72666555999683
