datetime,ghi,counts,SZA,TOA,cams,lsasaf,era,merra
2018-01-05 13:00:00,190.7251328777525,15.0,38.64378116081278,1097.9493848724812,311.9113,538.2,352.92444,540.25
2018-01-05 14:00:00,213.47760060744116,15.0,26.006052396735534,1263.4116974801289,364.04,584.25003,314.36444,482.5
2018-01-05 15:00:00,372.3234624145786,15.0,14.301562326291767,1362.1812370095613,502.0032,635.47501,447.7511,392.75
2018-01-05 16:00:00,785.4878511769173,15.0,9.2347489630895,1387.5270225662296,832.929,797.22501,807.8578,340.375
2018-01-05 17:00:00,977.0861807137434,15.0,17.897208401906123,1337.7217807503378,863.2073,1007.7750100000001,818.88,343.125
2018-01-05 18:00:00,701.9210326499621,15.0,30.101961215446536,1216.159656484585,697.1093000000001,937.97501,448.8,367.5
2018-01-05 19:00:00,630.1271829916477,15.0,42.81880031625046,1031.1249076467736,432.5071,717.42501,412.74667,366.875
2018-01-05 20:00:00,542.029233105543,15.0,55.54926246845272,795.2273465858201,178.3646,470.175,215.96445,175.0625
2018-01-05 21:00:00,326.205391040243,15.0,68.09048293381622,524.5430022488769,39.6137,274.2750075,144.08888,99.71875
2018-01-06 10:00:00,171.45026575550492,15.0,76.47764067438075,328.68137067728617,132.04770000000002,173.55000375,175.27112,308.0
2018-01-06 11:00:00,391.0876993166287,15.0,64.15485789388987,612.78980122554,347.6685,400.32500500000003,413.38666,537.5
2018-01-06 12:00:00,613.0239179954442,15.0,51.531133727589825,874.4545181657193,564.1576,629.5500099999999,635.6089,750.0
2018-01-06 13:00:00,703.073272589218,15.0,38.77731411147153,1095.843503459742,677.2859,823.95,826.4178,924.75
2018-01-06 14:00:00,920.2790432801823,15.0,26.14297867246662,1261.8694636224166,874.6137,965.75,959.55554,1046.5
2018-01-06 15:00:00,1031.0174639331817,15.0,14.4480793262556,1361.2180038395288,998.9205999999999,1069.275,1070.0089,1101.5
2018-01-06 16:00:00,1072.2095671981779,15.0,9.319751597879423,1387.1186852765077,1058.827,1097.950025,1099.0577,1095.0
2018-01-06 17:00:00,1018.7148823082765,15.0,17.876745811668194,1337.8064192963234,1022.3027000000001,1059.375025,974.54224,1023.75
2018-01-06 18:00:00,910.9529233105543,15.0,30.0576123518565,1216.6417553331526,892.8652,955.92501,867.91113,889.0
2018-01-06 19:00:00,761.1845102505695,15.0,42.770168408983594,1031.8818650020107,635.0373999999999,796.40001,720.01776,708.5
2018-01-06 20:00:00,562.0273348519362,15.0,55.503189703639265,796.1178294988102,362.3222,593.9000100000001,541.9911,494.5
2018-01-06 21:00:00,338.9692482915718,15.0,68.05089999611593,525.4165782246032,71.0654,348.975005,338.4,268.375
2018-01-07 10:00:00,128.60098709187548,15.0,76.61957402831308,325.27477664680356,117.2403,156.95,186.31111,294.875
2018-01-07 11:00:00,445.2638572513288,15.0,64.29316529558373,609.6967910593979,279.5707,350.6,411.48444,515.25
2018-01-07 12:00:00,453.10744115413826,15.0,51.66694190914479,871.7898474250187,503.63890000000004,614.65002,633.0133,721.25
2018-01-07 13:00:00,771.9874715261959,15.0,38.91271902699777,1093.692737081604,680.8141,746.9,810.7733,889.75
2018-01-07 14:00:00,998.5516324981019,15.0,26.28222146971375,1260.2831448109214,886.3584,967.2750000000001,963.2178,1009.5
2018-01-07 15:00:00,953.5952923310555,15.0,14.598630731626223,1360.2082096298832,919.5081,1060.15,1037.2977,1079.5
2018-01-07 16:00:00,994.3488990129081,15.0,9.413746991570429,1386.6582035050549,1002.6629,1089.5,1026.5244,1070.5
2018-01-07 17:00:00,1041.533788914199,15.0,17.862619032063705,1337.830603064525,1046.8694,1051.925,994.9867,1003.5
2018-01-07 18:00:00,930.3454821564161,15.0,30.018044935626605,1217.0529285868904,940.5255999999999,951.625,880.05334,872.75
2018-01-07 19:00:00,763.4738041002279,15.0,42.725879794443834,1032.5559789932581,779.0455,792.85,643.4133,698.0
2018-01-07 20:00:00,561.2015945330296,15.0,55.46143599513019,796.9129165028082,557.3554,590.250025,510.04443,489.125
2018-01-07 21:00:00,336.51100987091877,15.0,68.01581973880411,526.1824264056927,255.1953,387.26668,334.7378,267.75
2018-01-08 10:00:00,171.1731207289294,15.0,76.76396058128772,321.80499797887387,156.68959999999998,156.47500250000002,180.90666,300.625
2018-01-08 11:00:00,393.6123766135156,15.0,64.4335171744782,606.54966063203,341.59929999999997,379.475005,406.84445,521.75
2018-01-08 12:00:00,616.5812452543661,15.0,51.804558766018495,869.077561416044,644.9865,635.15003,619.7156,727.0
2018-01-08 13:00:00,814.0129081245254,15.0,39.049935807902386,1091.497857740355,840.2809,832.875,822.8444,896.25
2018-01-08 14:00:00,965.4460895975703,15.0,26.423732767494236,1258.6529739773796,988.7597,984.85001,970.6311,1015.0
2018-01-08 15:00:00,1042.5398633257405,15.0,14.75315211438721,1359.1515651924556,1039.8924,1079.325,1062.5778,1059.5
2018-01-08 16:00:00,1076.9362186788155,15.0,9.51666897475034,1386.1448184760493,1056.2995,1109.07505,1092.3022,1055.5
2018-01-08 17:00:00,1048.766135155657,15.0,17.85499869979583,1337.793188225345,1014.7116000000001,1070.70005,1047.3955,987.5
2018-01-08 18:00:00,898.7870159453304,15.0,29.983393366444293,1217.3917581370804,904.4394,968.90002,884.64,862.5
2018-01-08 19:00:00,696.1199696279423,15.0,42.68604001762363,1033.145686699,761.1842,810.95001,738.4889,688.0
2018-01-08 20:00:00,569.1135155656796,15.0,55.42408581018535,797.6110391985793,597.3062,610.00003,561.6,480.0
2018-01-08 21:00:00,350.11199696279425,15.0,67.98530881044877,526.8391126235639,319.6622,343.675,334.50665,259.625
2018-01-09 10:00:00,159.36788154897494,15.0,76.91071162406863,318.2741879709367,145.8733,188.22500125,177.10222,301.125
2018-01-09 11:00:00,397.2835990888383,15.0,64.57583270395314,603.3501702399323,370.0371,420.07501,394.34668,524.75
2018-01-09 12:00:00,616.324981017464,15.0,51.94391368040822,866.3189427487714,657.1851,640.25001,619.2889,732.5
2018-01-09 13:00:00,810.495444191344,15.0,39.18890644843126,1089.259618227421,852.7359,838.15001,813.13776,903.75
2018-01-09 14:00:00,967.0918754745635,15.0,26.56746787241158,1256.979158068897,1001.5144,990.25,959.5022,1023.75
2018-01-09 15:00:00,1059.851936218679,15.0,14.911584128800104,1358.0477528026481,1091.3113,1084.87505,1056.8889,1083.0
