datetime,ghi,argp,SZA,TOA,cams,lsasaf,era,merra
2016-03-23 19:00:00,203.54166666666666,648.5820587806529,50.89010966494641,862.65159378942,259.5653,552.4,262.4178,509.0
2016-03-23 20:00:00,121.02083333333334,420.98262938984215,63.776794230276785,604.2696441857302,49.536699999999996,254.500005,187.25333,374.625
2016-03-23 21:00:00,48.75,173.03138130467485,77.15560966620184,304.00741518434063,16.0585,55.025000500000004,60.853333,158.4375
2016-03-24 11:00:00,96.5625,182.14237461541563,76.64083740356368,315.79761125405656,40.04600000000001,132.17500125,180.62222,247.0
2016-03-24 12:00:00,366.3958333333333,429.6095803741342,63.296054949085594,614.1983413652436,288.3856,358.925005,395.94666,464.25
2016-03-24 13:00:00,505.9583333333333,655.0176362766188,50.477989042873425,869.7756519531792,549.5061000000001,586.45001,606.13336,656.5
2016-03-24 14:00:00,772.2916666666667,831.4193675969773,38.804070768074446,1065.1123716627721,805.7753,792.90002,698.24,725.25
2016-03-24 15:00:00,879.6666666666666,942.6305003731086,29.72706822540811,1186.8966258550054,877.8996,893.2,809.7778,769.75
2016-03-24 16:00:00,126.125,979.264644887912,26.153806513608053,1226.829018864674,732.137,820.2750100000001,856.5867,698.5
2016-03-24 17:00:00,21.895833333333332,938.3161577573773,30.122726355532237,1182.188224099569,272.04359999999997,250.1000075,787.30664,609.75
2016-03-24 18:00:00,157.0625,823.1471047466318,39.40859303723393,1056.0164379505306,279.602,322.525005,586.4889,646.25
2016-03-24 19:00:00,575.2708333333334,643.5048606455263,51.17359486953385,856.9120591348811,347.9324,597.55,427.25333,584.25
2016-03-24 20:00:00,339.9791666666667,415.99950646164524,64.03298866267158,598.4437220333627,292.7508,385.675005,231.78667,411.625
2016-03-24 21:00:00,135.77083333333331,168.62659050602173,77.39679181111559,298.22561668032216,17.3679,142.97500250000002,102.32889,170.25
2016-03-25 11:00:00,78.375,180.2312527542881,76.74090408637095,313.29911185552635,17.037100000000002,83.45000250000001,152.35556,189.5625
2016-03-25 12:00:00,94.85416666666667,427.14880506768986,63.415886112678315,611.300814929262,68.9575,263.850005,322.4889,396.25
2016-03-25 13:00:00,78.04166666666667,652.062880616768,50.63429099661336,866.4108083845331,165.8794,370.85,496.0889,608.5
2016-03-25 14:00:00,157.25,827.9663703139621,39.02256369715148,1061.24376775656,314.5469,534.800015,564.51556,826.25
2016-03-25 15:00:00,218.91666666666666,938.6922751010492,30.039376820450297,1182.5221488408276,411.2978,524.4500049999999,637.81335,909.5
2016-03-25 16:00:00,110.16666666666667,974.8844718900311,26.54700701946683,1221.981030388445,447.377,535.00001,503.25333,843.75
2016-03-25 17:00:00,120.16666666666667,933.5705571007557,30.50456113353766,1176.9313548308266,416.1797,488.000015,457.83112,830.75
2016-03-25 18:00:00,65.60416666666666,818.1465477184308,39.73660067235118,1050.4431831091151,254.4525,409.350005,411.12888,711.25
2016-03-25 19:00:00,26.270833333333332,638.3980437045908,51.45814729993917,851.136475094558,60.4409,276.6750075,168.16,570.5
2016-03-25 20:00:00,39.39583333333333,411.00080138117164,64.29000170921776,592.5936535684393,31.180699999999998,199.0000025,112.69334,366.0
2016-03-25 21:00:00,7.708333333333333,164.2347293826254,77.63842312608762,292.43398455554996,14.8965,84.075,40.07111,146.875
2016-03-26 11:00:00,30.229166666666664,178.3226682363434,76.8410533095838,310.80000862631965,19.7481,126.07500375000001,68.40889,192.1875
2016-03-26 12:00:00,88.5,424.6757018549523,63.536425583287865,608.3877121467136,93.8861,267.9500025,135.07556,389.375
2016-03-26 13:00:00,190.91666666666666,649.0833344710497,50.79191967820817,863.0173187975346,244.8988,368.925005,303.62668,621.0
2016-03-26 14:00:00,357.85416666666663,824.4787845620472,39.242783087753544,1057.3362416808504,415.6114,523.6999999999999,450.24,824.5
2016-03-26 15:00:00,296.8958333333333,934.7130394067478,30.352804605272595,1178.1019673293663,459.698,614.1,569.0845,949.5
2016-03-26 16:00:00,297.8958333333333,970.4607395430645,26.939685291043425,1217.0845111149338,484.7581,546.275,575.0222,989.5
2016-03-26 17:00:00,214.6875,928.782961603756,30.886302061209783,1171.627277100266,419.5827,489.425005,390.98666,924.5
2016-03-26 18:00:00,133.5625,813.1096784368677,40.06538262048624,1044.8281006618315,272.9081,372.75,350.84445,801.5
2016-03-26 19:00:00,135.20833333333331,633.2646154714504,51.743597397278336,845.328136128363,60.1871,207.6500025,214.95111,622.75
2016-03-26 20:00:00,77.08333333333333,405.9897067309008,64.54767655507406,586.7229763935363,31.782400000000003,45.074999999999996,136.14223,382.375
2016-03-26 21:00:00,14.458333333333334,159.85947415043842,77.88035546225991,286.63613572804763,14.7906,0.0,56.746666,151.25
2016-03-27 11:00:00,62.64583333333333,176.41589841745872,76.94133066576322,308.2993120534627,18.0769,109.325,86.524445,186.4375
2016-03-27 12:00:00,141.5,422.18978868186633,63.65770509783342,605.4584581120947,108.1585,270.225005,235.60889,387.875
2016-03-27 13:00:00,243.0625,646.0789670987922,50.95088079537133,859.5951384502258,253.8246,406.17501000000004,384.62222,570.0
2016-03-27 14:00:00,394.41666666666663,820.9571318842675,39.4646874101368,1053.3903582835342,411.7906,516.025005,637.0133,762.75
2016-03-27 15:00:00,604.4791666666666,930.6939130907645,30.667253646190467,1173.6372936421235,627.1624,683.40002,705.12,931.75
2016-03-27 16:00:00,844.9166666666666,965.9951625619545,27.331738376929735,1212.1413145987617,742.6893,682.3499999999999,690.29333,993.5
2016-03-27 17:00:00,708.3541666666666,923.9556305818046,31.267794931419147,1166.2784357561573,682.0549,588.3249999999999,646.0978,968.0
2016-03-27 18:00:00,370.5208333333333,808.0392068965322,40.39476019694621,1039.1741365154428,412.31510000000003,484.7,559.69775,841.75
2016-03-27 19:00:00,190.5,628.1076045055934,52.02977637085286,839.4903648200874,113.9383,311.150005,315.7511,655.0
2016-03-27 20:00:00,97.72916666666667,400.9694169002596,64.80585677305125,580.8352397180937,30.4077,120.8750005,184.32,415.75
2016-03-27 21:00:00,36.916666666666664,155.5045046978569,78.12244104344323,280.83568053735803,13.9693,4.32500025,88.568886,158.75
2016-03-28 11:00:00,155.0625,174.51024382218787,77.04178082504863,305.79605327685385,117.7639,160.325005,122.844444,234.625
2016-03-28 12:00:00,418.875,419.69061610172395,63.77975460050373,602.5125136471557,363.9397,392.97501,320.10666,488.875
2016-03-28 13:00:00,627.4583333333334,643.0497909662183,51.11117737710349,856.1442700802666,578.3004000000001,567.225,564.16,713.0
2016-03-28 14:00:00,634.4791666666667,817.4019841622585,39.68823211269975,1049.406737521565,664.2734,617.10001,631.0222,882.5
2016-03-28 15:00:00,557.875,926.6360689995228,30.98262471425814,1169.1293981962551,927.5391999999999,664.30002,759.1289,983.0
2016-03-28 16:00:00,561.875,961.4895066467908,27.72306316714202,1207.153350630408,782.0018,707.42501,648.92444,1007.25
2016-03-28 17:00:00,519.3125,919.0908675274443,31.648887805674427,1160.887325303189,582.6804999999999,621.47502,573.38666,931.25
