datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
2013-09-05 16:00:00,694.7036827551534,33.0546532223336,1124.577909218904,923.0787,930.75,944.99554,937.25
2013-09-09 19:00:00,516.5912518853696,55.54556277842684,760.6938482990782,613.8921,602.325,597.2978,591.0
2013-10-13 15:00:00,836.5227501256913,20.714884179187067,1281.8075070272694,1014.6929,1013.950035,1039.0756,1039.5
2013-09-14 18:00:00,715.4820261437909,43.32001889023129,980.8809036290112,783.8991,754.25003,690.68445,778.0
2013-11-23 16:00:00,524.3424773755656,7.264039247479244,1385.4322316650723,1127.7067,1124.4,1112.8889,1107.0
2013-01-04 15:00:00,1006.1147902869756,13.545374628851606,1366.7036968371567,740.1504,741.6000200000001,1101.9734,1087.5
2013-09-13 19:00:00,534.3247234791353,54.94518077134892,773.9438333566775,176.11849999999998,223.9,537.8489,415.25
2013-10-20 12:00:00,547.5977249874309,53.8748991351517,810.9924858067324,678.7847,640.5,642.36444,625.75
2013-12-28 15:00:00,954.3976244343892,12.713577685518644,1371.3850041091678,864.0274999999999,868.0250100000001,817.3333,1023.0
2013-09-14 19:00:00,559.1220462543993,54.79831153828807,777.1949865292464,592.7605,562.000005,536.2133,608.75
2013-07-25 14:00:00,548.5168426344898,54.2534445694258,770.9769669907278,637.4786,602.10002,618.89777,656.0
2013-11-11 21:00:00,246.6558257918552,74.28502871312526,376.5597582750655,260.0798,243.05,214.08,325.875
2013-11-25 16:00:00,1054.1729512317747,6.854773289430393,1387.5712932517329,944.9689,1092.900025,1062.5422,780.0
2013-09-22 21:00:00,117.52293866264456,79.85527289859503,238.53296900820376,13.4569,77.850000075,73.95556,175.375
2013-12-21 17:00:00,351.927790346908,15.74129833787294,1352.5473569988549,681.4095,769.05,790.0089,918.75
2013-07-12 15:00:00,584.9751759678231,50.08074063379274,845.0123732728914,680.0554999999999,668.65,534.6311,489.375
2013-01-23 11:00:00,254.26379690949227,69.59770589297464,488.90349372840734,226.193,305.65,135.39555,294.625
2013-07-18 19:00:00,387.828368526898,64.22199342931832,573.1297126250058,439.0905,441.325005,409.06668,408.0
2013-07-15 15:00:00,595.9338863750629,49.697212747166354,852.0613855693522,701.9059,668.2750100000001,645.5467,682.0
2013-12-16 18:00:00,441.7020173453997,29.771037620723487,1219.0633165938095,748.8802000000001,817.87502,673.3689,562.5
2013-08-06 17:00:00,662.825226244344,45.24518517604883,932.346295788052,753.1884,752.75001,746.4178,729.5
2013-11-04 19:00:00,670.4452614379086,48.35257254532468,921.0410170899712,719.009,727.35002,677.0133,733.0
2013-12-09 14:00:00,943.886689291101,24.3425869435314,1278.0237914215686,1042.3619,776.3500200000001,984.05334,878.25
2013-01-05 20:00:00,290.40176600441504,54.66627281585304,812.9966793097784,52.058,313.20000500000003,371.7689,236.5
2013-07-27 18:00:00,502.18388637506285,53.82158506042049,779.401825869189,544.7959,589.25,597.8489,530.25
2013-11-12 15:00:00,958.0505279034692,12.182073166187946,1359.541203385811,1125.3642,1122.550025,1061.1555,1125.0
2013-07-23 15:00:00,629.8862493715435,48.39843357362529,875.8306881198998,738.7401,715.30001,721.92,737.75
2013-12-06 10:00:00,45.60944570135747,77.22016841689555,310.08940726302933,72.4259,171.125,46.88,75.125
2013-08-30 18:00:00,654.4274761186526,46.53111893411624,920.2550081403128,655.3871,702.37501,487.28888,497.875
2013-12-04 12:00:00,576.3810331825039,50.93384020969011,883.028131324084,696.6139000000001,680.9000100000001,679.84,635.25
2013-08-27 12:00:00,335.42609351432884,67.75564953059235,505.6417884129824,352.5856,366.600005,374.4,402.25
2013-11-07 18:00:00,836.0278406234289,34.557282076112806,1142.9903193349326,882.4175,917.175,733.7244,904.75
2013-12-24 12:00:00,555.8697838109604,52.5421288456978,854.8471775847917,557.9627,646.97501,590.43555,649.25
2013-10-24 19:00:00,227.30093640020112,49.67810112952899,892.0011337757667,113.4068,272.725,80.46222,630.75
2013-09-28 13:00:00,666.2110356963299,46.29773444918423,938.8614431618796,761.6558,741.52502,756.33777,734.25
2013-11-05 11:00:00,369.8010935143288,65.02787641958379,585.3957573693724,380.4951,407.45,420.69333,364.125
2013-08-05 12:00:00,245.01633986928107,72.49693708297792,398.1350468099,264.3632,283.0250075,284.65778,321.125
2013-09-08 11:00:00,133.23670814479638,77.45316066777889,291.93639723687454,106.6126,164.275,182.73778,143.875
2013-08-09 15:00:00,83.13222724987432,44.40853616218934,946.9631193335296,261.0374,246.1,442.66666,672.25
