datetime,ghi,argp,SZA,TOA,cams,lsasaf
2009-07-15 16:15:00,682.0,696.3225376033424,46.40812009086125,908.2967142652886,738.7596,731.4
2009-08-31 14:45:00,710.6666666666666,798.3057282530079,40.15724454658273,1022.8483486493176,808.822,796.4
2009-02-11 14:00:00,862.0,884.3022201724549,36.35074912005102,1123.2778345536815,885.8508,857.7
2009-08-13 13:30:00,544.3333333333334,525.170026937467,57.24319648794405,718.3194988193138,569.538,555.60004
2009-05-15 12:15:00,126.33333333333331,263.20157990346223,71.8314744008842,414.7996012007171,24.8304,183.5
2009-04-06 18:30:00,680.0,742.9917444627181,44.74354557402299,964.0647416020936,658.098,737.60004
2009-12-20 21:15:00,47.333333333333336,346.2262402744087,68.3094656342944,519.3192530600268,28.1952,74.700005
2009-02-13 17:15:00,343.3333333333333,1085.902539451134,15.612260717932894,1342.2159908420977,744.8984,1067.4
2009-11-15 12:30:00,691.0,698.1731343168676,48.74924781470765,918.1874847045708,534.7992,619.10004
2009-06-19 20:30:00,141.33333333333334,144.9432538674543,78.32255026107542,266.5881241230567,172.0704,189.1
2009-11-18 18:30:00,656.6666666666666,898.4626621268178,35.23850289164587,1138.6907959504272,598.2536,625.0
2009-09-02 13:15:00,579.0,574.1609750611459,54.67619403213435,774.5918833820026,262.7184,383.5
2009-03-17 19:15:00,297.3333333333333,709.5374813247299,47.42277613434048,928.715761840316,141.2236,339.7
2009-02-15 18:15:00,1001.3333333333334,984.5620353944148,27.75978138693165,1232.281140190718,953.9756,984.4
2009-09-24 15:45:00,956.0,984.241522690722,25.11440989566333,1227.619182032179,984.7264,993.8
2009-02-07 21:15:00,83.0,364.3495797101121,67.25848656013726,539.9058676604388,30.4492,34.0
2009-02-13 19:00:00,400.3333333333333,870.5175852042679,37.334737934350514,1108.086754882161,403.4348,714.0
2009-01-12 17:30:00,860.0,1092.5736677966968,15.961006536386591,1350.7956989234683,938.0188,1080.7001
2009-01-31 19:15:00,207.66666666666663,842.578251760799,39.61967219638245,1078.156603594074,440.706,371.7
2009-07-07 20:00:00,243.3333333333333,264.50329934953305,71.60681551304643,415.3365117202324,303.884,310.5
2009-06-26 17:00:00,658.3333333333334,651.8254206379745,49.26835733425956,858.9003915295224,695.1392,686.3
2009-10-16 12:00:00,176.33333333333334,509.1475784286661,59.12444045917469,704.4127143133069,76.8664,363.1
2009-05-30 13:15:00,145.33333333333334,420.0155767882751,63.11558855171846,598.2204288832809,116.0984,227.90001
2009-12-10 16:15:00,250.66666666666663,1139.7838192503334,2.6294088551887733,1401.5330273630684,528.9228,574.3
2009-11-13 11:45:00,409.6666666666667,518.1285074043616,59.014717628352045,716.3349493393964,425.6388,482.9
2009-07-28 18:00:00,627.3333333333334,640.6330797859831,50.11322684589282,846.9155584591988,680.4548,675.9
2009-10-29 12:45:00,645.6666666666666,724.6809500557752,46.77662041088146,946.4486032141366,629.172,731.7
2009-11-23 11:00:00,325.6666666666667,335.1750875014277,68.77513306292417,505.62503410442497,347.0776,324.9
2009-10-16 18:30:00,739.0,830.7565396342582,39.300017211636565,1062.2157227245584,759.5372,842.4
2009-10-06 17:45:00,423.6666666666667,921.787614872986,31.747126260749766,1160.8122821853,382.0452,458.80002
2009-08-30 17:45:00,727.3333333333334,793.7810630267829,40.45719479060319,1017.8109132782224,799.7244,810.7
2009-06-03 15:15:00,678.6666666666666,659.5715287813117,48.93585751793123,868.0221709467974,697.5252,688.2
2009-10-16 12:45:00,250.3333333333333,684.1303929431,48.999291219552646,900.5558191398362,232.3452,457.2
2009-07-24 17:30:00,692.0,675.5331531960215,47.84473835391829,885.514032979912,724.3576,721.3
2009-11-09 21:00:00,295.0,305.4892204220078,70.2301005088193,469.8504569199792,320.432,339.5
2009-07-27 20:45:00,151.33333333333334,151.57725741156707,77.96105711534166,275.3929135827097,126.5544,196.2
2009-12-29 17:15:00,773.3333333333334,1106.8503506031311,13.62272195443868,1366.3355293140194,273.2652,280.30002
2009-11-28 14:30:00,934.3333333333334,1047.4427035728206,21.532476530502738,1301.2322101016182,1031.6556,1014.2
2009-05-18 18:15:00,121.33333333333331,588.518737848039,53.53794694038571,789.5934622346141,138.8192,161.7
2009-09-30 17:15:00,769.6666666666666,958.6252263836702,28.074346241400228,1200.3499536085385,791.9056,954.2
2009-11-22 20:30:00,273.3333333333333,466.8570084756321,61.86413546132987,658.3815608894078,241.9732,432.0
2009-01-31 12:45:00,454.0,647.7939596695609,51.94000349636365,862.8763469335523,421.8936,582.5
2009-06-04 14:30:00,496.0,590.9069876591267,53.18987343266125,791.5128059295042,476.33,533.2
2009-02-20 16:00:00,999.6666666666666,1085.9558639200384,15.085701420541556,1341.796179934913,1068.8368,1065.9
2009-10-02 15:30:00,949.6666666666666,1008.2430106880354,22.92696547696359,1254.373962936123,1024.9004,1028.9
2009-12-13 18:45:00,908.0,898.2910331213141,35.72752462000768,1139.5881976221517,909.8112,905.60004
2009-09-24 18:15:00,768.0,815.1513796739933,39.69334223539562,1043.2471798770964,802.3768,809.9
2009-10-23 20:45:00,299.3333333333333,329.60443335899805,68.83015968417365,497.564629106468,338.8992,372.7
2009-01-15 22:00:00,61.0,191.0735632830203,76.3652499613203,331.0670782585655,19.3608,0.0
2009-11-05 19:45:00,92.0,610.0563789587794,53.77586624321916,819.4117280034169,37.9916,244.7
2009-04-04 20:30:00,73.66666666666667,334.95894568793943,68.30276988426023,502.3784590441202,27.2672,325.5
2009-01-21 11:00:00,240.3333333333333,234.4354208910583,74.07434499582035,384.971717440812,183.104,226.5
2009-05-12 20:30:00,68.0,182.8289897985776,76.27546824634778,316.02613752390374,23.362,182.40001
2009-02-01 12:45:00,140.33333333333334,645.4400622108155,52.06573931140016,860.210537951156,244.044,454.9
2009-04-28 20:15:00,258.0,284.4442306026829,70.79677207664857,441.0952165439733,227.5568,320.0
2009-02-14 22:00:00,59.66666666666666,156.5753888040139,78.14382847652386,286.21983009380364,18.7056,51.100002
2009-01-20 13:30:00,791.0,834.0693349305185,40.364013099476296,1069.220516448601,855.5536,826.10004
2009-11-24 16:15:00,1017.3333333333334,1130.6483025131756,5.378886507837273,1390.9547627468876,1122.2152,1108.9
2009-12-05 17:30:00,862.0,1064.480276178973,19.635407149439224,1319.992514161229,1064.2744,899.8
2009-07-12 12:15:00,221.3333333333333,193.0219253786692,75.58378461935493,327.8404388884603,177.9504,218.6
2009-08-30 13:45:00,634.6666666666666,651.2474064010825,49.96543746992692,860.4471584229227,654.676,652.5
2009-11-26 20:30:00,82.33333333333333,477.0960973202861,61.35167875404864,670.2484694694967,161.9436,288.7
2009-07-05 15:45:00,680.6666666666666,667.0267207783721,48.28857100781208,875.7512390039336,709.8304,700.3
2009-05-01 14:15:00,411.0,672.8985244668639,48.649492354639605,884.6229335440693,369.7512,394.2
2009-03-20 12:00:00,188.66666666666663,348.5446340070127,67.73355857500796,519.2643683073153,230.762,328.7
2009-03-19 13:30:00,231.3333333333333,699.145989766545,48.024243936006656,917.0508894142156,268.1348,400.80002
2009-08-04 16:15:00,739.0,760.9996723659305,42.20655784102592,980.2422682692592,813.832,803.5
2009-10-27 11:45:00,308.3333333333333,483.9036755283699,60.66199376759111,676.4454489279216,237.69,333.1
2009-05-24 19:45:00,297.3333333333333,312.71036489239685,69.07136100673456,473.5089934263885,341.4852,347.9
2009-11-22 17:15:00,720.0,1073.4627857542744,17.83475347183742,1329.071545595833,817.3012,904.3
2009-10-10 16:00:00,940.0,1048.0430364221404,18.39670820874152,1298.2023648249285,1049.5748,1069.9
2009-05-02 19:00:00,420.6666666666667,527.9016945397044,57.33031495596669,722.4188204787484,500.2704,543.60004
2009-01-04 14:00:00,922.0,950.6235871669132,31.635899682029105,1196.9015407401992,830.0472,873.10004
2009-02-12 21:00:00,112.66666666666669,418.7687294135531,64.37504712113098,602.9443717672009,33.778,43.2
2009-09-27 16:15:00,908.6666666666666,1000.0685620400158,23.542940463392963,1245.0555825642364,780.6852,888.4
2009-02-26 11:30:00,271.6666666666667,268.72656643135093,72.1195705321311,425.5372764474429,289.5328,267.0
2009-06-03 12:45:00,339.3333333333333,317.9163963449586,68.73110956331301,479.32604728952856,244.0268,260.9
2009-05-02 14:30:00,660.3333333333334,700.55609917971,46.85620324384441,915.1861196898776,683.0076,661.8
2009-10-12 17:30:00,864.3333333333334,968.512778296016,27.74534843257666,1212.1694040651596,830.3696,867.7
2009-08-24 15:30:00,778.3333333333334,826.1338899515396,37.87587363094677,1052.845093493384,872.7932,855.0
2009-02-09 20:45:00,196.3333333333333,489.1427163993464,60.6642730929704,683.7800469015267,38.8352,274.9
2009-01-08 14:00:00,122.33333333333331,944.8105713744468,32.10662753280463,1190.5331114807143,204.9776,298.7
2009-10-21 21:00:00,83.0,260.7382822915834,72.44307347792373,415.17768673268654,18.5892,135.2
2009-04-15 18:00:00,353.3333333333333,767.7334788759332,42.81843359746226,990.5836577908468,781.736,775.5
2009-12-14 18:15:00,612.3333333333334,981.2751658999684,28.82487104889325,1230.0439523733164,605.312,760.4
2009-05-11 16:30:00,753.3333333333334,759.7040130597914,42.670497442279455,979.8200002040472,800.144,789.2
2009-02-03 14:45:00,947.0,1014.0973423040056,25.229575917220647,1265.0365468585442,1015.1668,1001.60004
2009-01-12 14:15:00,820.0,978.0696876282412,29.1790162553452,1226.6699332961489,880.1056,898.9
2009-11-09 18:00:00,911.0,962.9653859611136,29.550105772553746,1208.4029347470891,890.54,975.7
2009-03-14 20:30:00,409.3333333333333,438.3602881531904,63.01608106265447,623.8381003662253,466.5772,476.4
2009-01-21 22:00:00,18.0,190.7043078720773,76.37463914186341,330.51034868091483,20.58,0.0
2009-01-09 10:45:00,91.33333333333331,204.8654608318384,75.64365389703974,348.4653429678185,20.8444,123.0
2009-11-24 15:30:00,1001.6666666666666,1122.5160248851064,8.38279441904631,1382.1803455780905,1116.3212,1063.4
2009-07-22 14:30:00,234.0,600.1780119410164,52.56629506225185,801.65664813894,283.2232,211.1
2009-01-27 19:30:00,794.6666666666666,795.3162492910906,42.899710645655865,1026.4062489240482,658.046,798.3
2009-01-08 13:15:00,104.33333333333331,807.039788467118,42.28612670516861,1039.7714760178917,106.2596,202.1
2009-10-19 13:30:00,713.6666666666666,843.8992724467116,38.44171850752414,1076.861476336012,671.0088,820.4
2009-10-05 14:45:00,933.3333333333334,966.7961999709868,27.541401255828465,1209.6782164582005,781.494,811.7
2009-07-29 12:45:00,340.6666666666667,325.9301406093242,68.28624875454369,488.7397200613154,286.0352,345.5
2009-09-05 16:00:00,881.3333333333334,903.1490619280862,32.00200933526289,1137.8327224222623,934.2492,863.0
2009-04-23 14:00:00,655.3333333333334,668.2518109622416,49.11717848730439,880.042925943886,682.664,654.10004
2009-12-06 10:15:00,38.66666666666666,146.1440014058977,78.7654178674198,273.1110912275667,18.4396,84.700005
2009-02-26 18:15:00,832.6666666666666,955.4807796142096,30.031961926068437,1199.900554238081,898.8372,958.10004
2009-12-19 18:45:00,842.0,907.7502295980764,35.05834677111335,1150.0531139177924,557.0792,763.0
2009-12-02 10:30:00,223.66666666666663,208.5582250136296,75.41065064030492,352.7540259433052,228.4656,215.5
2009-10-22 10:30:00,29.666666666666668,149.55934859685274,78.43222641566662,276.1386639363984,16.9108,72.6
2009-06-22 14:30:00,364.0,566.0825448439394,54.57017194003708,763.2901816305329,314.9868,318.6
2009-01-23 18:15:00,213.0,1010.9637404929316,25.850107488660804,1262.1074271903742,1015.5376,995.5
2009-02-01 13:45:00,932.0,858.7809728514826,38.448148354324246,1095.8674631219778,458.4364,551.4
2009-02-08 22:00:00,183.3333333333333,169.93960205920564,77.4383444348991,303.6522425601373,19.2112,0.0
2009-04-13 19:00:00,564.0,619.0929091661025,52.33703605186103,826.07910090887,628.272,631.5
2009-09-18 15:45:00,920.0,957.8816974760606,27.507361981176917,1198.467838292532,986.3252,981.0
2009-02-26 18:30:00,986.6666666666666,919.5534095817952,33.12129347699341,1160.7736606600606,879.1492,924.0
2009-12-21 13:15:00,481.6666666666667,837.0747447191088,40.23720323863269,1072.7345737408457,311.3652,459.6
2009-12-01 17:00:00,1068.0,1103.735923135036,13.342879322003345,1362.2633683357071,1111.4708,912.10004
2009-08-12 17:45:00,702.0,721.8821604944748,45.05014738645618,937.5574923283364,764.5356,766.2
2009-01-31 12:00:00,360.3333333333333,463.4544784398455,62.10683201812864,654.7990438456352,325.1904,455.7
2009-10-05 11:15:00,163.33333333333334,272.830510557185,71.67694071995435,428.8958113239694,68.762,207.40001
2009-02-12 13:45:00,312.0,836.015854347156,39.84856813258319,1070.3536420600449,351.4956,427.7
2009-05-27 13:15:00,111.66666666666669,427.7074463695572,62.70907354372902,607.1645309242443,72.6516,188.8
