,datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
19931,2021-04-10 11:00:00,332.45,62.660524818788865,621.9599779276816,372.4702,399.27501500000005,353.3689,291.5
19932,2021-04-10 12:00:00,366.1,47.80182898156959,909.6526770139525,457.1332,514.850005,502.93332,469.25
19933,2021-04-10 13:00:00,417.05,32.93630357453453,1136.5977528757273,572.453,579.825,607.9644,638.0
19934,2021-04-10 14:00:00,719.9666666666667,18.08865214170795,1287.3292736374967,938.6809000000001,883.475,453.0489,815.5
19935,2021-04-10 15:00:00,876.0,3.6088177676014612,1351.575135254962,1002.1173,976.175,722.20447,914.75
19936,2021-04-10 16:00:00,1009.9166666666666,11.940768971473357,1324.957088430199,979.1079,1020.200025,576.1422,887.75
19937,2021-04-10 17:00:00,873.25,26.75348299015665,1209.2891090659132,878.5983,921.725,580.01776,763.75
19938,2021-04-10 18:00:00,745.4833333333333,41.616545282494066,1012.453778805407,703.6397,741.1,534.9867,635.25
19939,2021-04-10 19:00:00,480.0833333333333,56.479773960289,747.8651001201702,272.9651,163.37500500000002,335.02222,449.125
19940,2021-04-10 20:00:00,273.68333333333334,71.3285467641999,433.5543542091362,128.3799,30.425000250000004,123.39555,225.9375
19954,2021-04-11 10:00:00,30.28333333333333,77.40109843472837,295.2309452458937,29.9476,73.15000125,87.96445,38.859375
19955,2021-04-11 11:00:00,174.56666666666666,62.57311896423386,623.4428281972456,196.5148,273.70000500000003,233.03111,102.28125
19956,2021-04-11 12:00:00,509.6833333333333,47.72573797343697,910.4707662664316,506.466,617.5,392.83554,169.9375
19957,2021-04-11 13:00:00,563.7333333333333,32.87418436325881,1136.754279810131,645.7257,831.775,573.24445,241.6875
19958,2021-04-11 14:00:00,678.2666666666667,18.051958375573413,1286.8725213315283,751.2987,959.05002,565.6,300.375
19959,2021-04-11 15:00:00,760.85,3.7526451021886325,1350.595180753064,766.1159,939.575,624.4089,336.125
19960,2021-04-11 16:00:00,559.2,12.069107646511943,1323.5796641418342,692.6089,769.20001,538.6667,337.875
19961,2021-04-11 17:00:00,413.05,26.841785437506893,1207.6670343096418,645.7691,641.325,420.49777,310.125
19962,2021-04-11 18:00:00,638.7166666666667,41.68829953205055,1010.7565454248736,593.9357,674.87501,276.2311,237.625
19963,2021-04-11 19:00:00,353.51666666666665,56.53947793592557,746.267321895057,450.3243,481.450005,184.83556,170.75
19964,2021-04-11 20:00:00,161.46666666666667,71.37707071453556,432.223867214641,173.7347,131.42500375,82.91556,87.90625
19978,2021-04-12 10:00:00,138.65,77.30463786382823,297.2870725171923,139.5714,165.00000375000002,109.67111,55.4375
19979,2021-04-12 11:00:00,338.4,62.48835859491661,624.8677920414053,339.4382,422.1,344.74667,139.8125
19980,2021-04-12 12:00:00,613.2666666666667,47.653161120933895,911.2259287709769,499.2394,656.025,542.08,232.5625
19981,2021-04-12 13:00:00,849.1,32.817050978006705,1136.8466489169832,535.9344,849.37501,732.60443,300.25
19982,2021-04-12 14:00:00,792.8833333333333,18.02386042375671,1286.3542732573428,488.2401,767.75,836.05334,359.625
19983,2021-04-12 15:00:00,335.76666666666665,3.9269450729654753,1349.5601042662915,510.13160000000005,790.275,823.39557,428.0
19984,2021-04-12 16:00:00,915.4833333333332,12.205806719089935,1322.156769013144,652.9021,770.67502,735.55554,528.25
19985,2021-04-12 17:00:00,88.85,26.933209054122294,1206.01175950925,349.1612,342.225005,740.60443,557.5
19986,2021-04-12 18:00:00,160.2,41.76135687677895,1009.0401662135955,264.7678,195.8750025,544.01776,450.375
19987,2021-04-12 19:00:00,325.31666666666666,56.59948666201811,744.6652776983317,229.5464,163.8000025,391.46667,310.75
19988,2021-04-12 20:00:00,149.7,71.42520136243644,430.9038057156132,103.75649999999999,20.475,163.27112,148.25
20002,2021-04-13 10:00:00,33.271186440677965,77.21027635434552,299.2920978906057,131.2138,141.75000375000002,109.706665,34.96875
20003,2021-04-13 11:00:00,228.26666666666668,62.40631288880191,626.233755858069,230.2693,346.225,267.57333,113.03125
20004,2021-04-13 12:00:00,372.1833333333333,47.58415119951984,911.9177198175931,443.1379,652.22502,472.30222,214.25
20005,2021-04-13 13:00:00,397.1333333333333,32.76493149932347,1136.8750997404093,482.2769,643.325015,634.7378,315.375
20006,2021-04-13 14:00:00,537.25,18.00431900714967,1285.775421944425,405.0065,701.5,537.9911,421.375
20007,2021-04-13 15:00:00,399.26666666666665,4.127189758295634,1348.4713755408543,409.20410000000004,490.500015,560.1067,519.75
20008,2021-04-13 16:00:00,219.45,12.350269843055532,1320.6903349020622,480.8266,591.925,614.57776,615.5
20009,2021-04-13 17:00:00,491.8666666666667,27.02753915073169,1204.325532037242,719.6965,814.375,354.02667,623.75
20010,2021-04-13 18:00:00,696.9666666666667,41.835572383489946,1007.3070359597024,698.4911,726.07501,389.65332,519.5
20011,2021-04-13 19:00:00,426.1,56.65968622504095,743.0613315886683,409.6991,405.775,269.90222,365.5
20012,2021-04-13 20:00:00,236.6,71.47284497936322,429.59632699035205,167.2371,167.3000025,143.14667,179.5
20026,2021-04-14 10:00:00,135.85,77.11809347755032,301.24438475555223,138.4965,164.575,79.69778,130.875
20027,2021-04-14 11:00:00,386.06666666666666,62.327046876552004,627.5396967415268,393.7723,424.500005,217.42223,327.5
20028,2021-04-14 12:00:00,604.6166666666667,47.51875551467394,912.5457852023127,635.0312,658.325,442.11557,533.0
20029,2021-04-14 13:00:00,744.3333333333334,32.71784547986394,1136.8399562041384,661.7234,856.00001,496.81778,724.75
20030,2021-04-14 14:00:00,862.65,17.99327252151535,1285.1369326568727,773.1698,947.27501,583.3422,849.75
20031,2021-04-14 15:00:00,678.9666666666667,4.349129401542588,1347.3305206876028,690.5124000000001,923.4,664.33777,855.5
20032,2021-04-14 16:00:00,565.5166666666667,12.501904925180849,1319.1823300517976,558.6062999999999,761.57501,382.11557,787.25
20033,2021-04-14 17:00:00,529.1,27.12456105071935,1202.6106134242036,662.6601,764.025,589.2978,714.5
20034,2021-04-14 18:00:00,523.4166666666666,41.91080203227882,1005.5595406491209,544.1358,495.3,407.36,516.0
